id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
10776,568885645927686144,0,2015-02-20 13:31:22 -0800,"Asheville, NC",@USAirways How do I get through?,US Airways,-1
10777,568883826333777920,0,2015-02-20 13:24:08 -0800,"Stamford, Ct",@USAirways @AmericanAir who runs the show at the airport have a boarding pass says us airways and I have to wait in American line #yousuck,US Airways,-1
10779,568882629409411072,0,2015-02-20 13:19:22 -0800,"ÜT: 38.955822,-94.728202",@USAirways Yes thank you. Appreciate u checking...,US Airways,1
10780,568881975177515009,0,2015-02-20 13:16:46 -0800,Somewhere in the Milky Way,@USAirways why I can't book a flight to PRN through your website?,US Airways,-1
10781,568881442438176769,0,2015-02-20 13:14:39 -0800,"Stamford, Ct",@USAirways this is ridiculous #planebroken can't wait to board this one home 5 hours Late Flightr #neverontime #brutal #paymytab,US Airways,-1
10783,568878979576410112,0,2015-02-20 13:04:52 -0800,,@USAirways since when does a maintenance problem and missing flight crew equal delayed due to weather? I'm confused since we had sunny skies,US Airways,-1
10785,568877690821877760,0,2015-02-20 12:59:45 -0800,,@USAirways who would like to watch the video of how loyal customers are really treated while asking for an explanation for our 6 hour delay?,US Airways,-1
10786,568877353478299648,0,2015-02-20 12:58:24 -0800,,"@USAirways more lies, they said in their email we were delayed due to weather when the sky was clear in the city we were departing.",US Airways,-1
10787,568875591308611584,0,2015-02-20 12:51:24 -0800,"New York, London, Tokyo","@USAirways I'm enjoying my flights so far! You're doing a great job. Today's been tough, so thanks for making my flights comfortable.",US Airways,1
10791,568873459901702145,0,2015-02-20 12:42:56 -0800,,@USAirways have checked all day.  CHO needs added.  Please evaluate.,US Airways,-1
10796,568869609622904832,0,2015-02-20 12:27:38 -0800,Arlington Va,@USAirways Shavon at customer service desk in Charlotte was fantastic! So helpful and smiling evn after what sounds like long day.Reward her,US Airways,1
10798,568867930127114240,0,2015-02-20 12:20:58 -0800,New York,@USAirways another squashed flight. Having to share my seat with another passenger is not@my idea of quality travel,US Airways,-1
10800,568863902106320896,0,2015-02-20 12:04:57 -0800,London ,@USAirways it's painful being on hold to you!! Really 25 minutes to change a flight!! http://t.co/ocqk0JFXuA,US Airways,-1
10801,568863640721477632,0,2015-02-20 12:03:55 -0800,Boston,"@usairways yep, sent my bag to Philadelphia instead of Miami...I caught it...then was told my flight changed to tomorrow, wrong again #fail",US Airways,-1
10803,568862320442662912,0,2015-02-20 11:58:40 -0800,"Boston, MA","@USAirways right, can you use a shuttle ticket from LGA to BOS for any shuttle flight? Probably gonna miss the 4pm.",US Airways,-1
10805,568861899435016192,0,2015-02-20 11:57:00 -0800,"Phoenix, AZ",@USAirways - Check-in staff at PHX are awesome! Great traffic control for general boarding.,US Airways,1
10808,568858974281314304,0,2015-02-20 11:45:23 -0800,,"@USAirways &amp; also that I was told no comps, upgrades, etc. ReFlight Booking Problems is good enough. #usairwaysfail",US Airways,-1
10809,568858696198938624,0,2015-02-20 11:44:16 -0800,,"@USAirways I was... 4 tomorrow. I missed my meeting today, &amp; it was pointless 2 pay hotel today when the purpose of my trip has been screwed",US Airways,-1
10810,568857663171366912,0,2015-02-20 11:40:10 -0800,,@USAirways Merging AA and DividendMiles yield an error. What are the _exact_ steps to navigate the phone menu? All I get is a computer.,US Airways,-1
10811,568857278721478656,0,2015-02-20 11:38:38 -0800,"Boston, MA",@USAirways #2066. Was on plane from PBI to CLT and knew about the frozen water. Also saw a plane to NYC take off at the gate next door!,US Airways,-1
10812,568854976119898112,0,2015-02-20 11:29:29 -0800,,"@USAirways and next flight delayed as well. 5238 out of Charlotte, is it just my luck or what?",US Airways,-1
10815,568853290513010688,0,2015-02-20 11:22:47 -0800,Orlando,"@USAirways fight was delayed 3 hrs in MCO, now I'm stuck in Philly with a standby ticket, flight 4009. Solution needed.",US Airways,-1
10817,568852319762313216,0,2015-02-20 11:18:56 -0800,"Portland, Maine",@USAirways Know what I like about gate 35X @NationalAirpor ? Nothin.I like nothin bout yo #ghettofab gate #USAirways http://t.co/mAqw2nLNiU,US Airways,-1
10818,568852246462631936,0,2015-02-20 11:18:38 -0800,this must be the place,@USAirways I've tried calling 3 times the past 3 days and I keep getting told to call back. SOMEONE PLEASE HELP ME,US Airways,-1
10819,568849460450725890,0,2015-02-20 11:07:34 -0800,,@USAirways gate agent in CLT forced me to check bag in z1 &amp; proceeded to allow larger bags. Huge inconvenience to travel plans.,US Airways,-1
10822,568846188725841920,0,2015-02-20 10:54:34 -0800,"Washington, D.C.","@USAirways worst customer service. ticket was 180 and fee is 200 it's ""not worth it"" for them accommodate me given circumstances in BOS",US Airways,-1
10823,568845552114405376,0,2015-02-20 10:52:02 -0800,,"@USAirways see? No response? Obviously you think this ""service"" is acceptable. #customerservicefail",US Airways,-1
10824,568845421390344192,0,2015-02-20 10:51:31 -0800,Burbank,"“@USAirways: We're sincerely sorry, Sean. Reservations is working hard to answer everyone's call and we appreciate your patience.” #false",US Airways,-1
10826,568843696105496577,0,2015-02-20 10:44:40 -0800,"Grand Forks, ND",@USAirways It wasn't weather this morning.  AWE1701 diverted back to BOS due to mechanical issues.  So far lost one of 3 days :(,US Airways,-1
10827,568842945530441728,0,2015-02-20 10:41:41 -0800,,@USAirways I have been in contact with 3 people and still no answers. You keep sending me to @Expedia and they keep sending me to you!,US Airways,-1
10828,568841635049533440,0,2015-02-20 10:36:29 -0800,"NYC, NY",@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers,US Airways,-1
10830,568840215089041409,0,2015-02-20 10:30:50 -0800,,@USAirways we have seats.  on phone Iwas  told I was getting error msg due to paid 1st class upgrd. told to check in after 12am.sound right?,US Airways,-1
10832,568838743030956032,0,2015-02-20 10:24:59 -0800,,@USAirways awesome! Flight #676 out of philly on Tuesday. Party in row 15 if you're interested.,US Airways,1
10833,568838717303074816,0,2015-02-20 10:24:53 -0800,Sunshine State,@USAirways flight is already over. I think the airline should just have the flight attendants actually emphasize that VAPE is still smoking,US Airways,-1
10834,568836390991101952,0,2015-02-20 10:15:38 -0800,,@USAirways Call volumes are high so the best answer is to hang up on me?,US Airways,-1
10837,568834834040164352,0,2015-02-20 10:09:27 -0800,Dallas Fort Worth,"@USAirways Welcome to North Texas US Air / American Air employees. 
Housing and Education are great opportunities in The GR8 State Of Texas",US Airways,1
10839,568834026317832193,0,2015-02-20 10:06:14 -0800,,@USAirways yes but lost a whole day.  Frustrating!!  #poor customer service,US Airways,-1
10841,568833409138745344,0,2015-02-20 10:03:47 -0800,,"@USAirways trying to check in online for a flight tomorrow.  Tried computer, tablet, and phone.  got error message on all devices?",US Airways,-1
10842,568829465788350464,0,2015-02-20 09:48:07 -0800,L.A.,@USAirways @AmericanAir How do I merge my miles accounts? Your sites tell me my info don't match even though I can't find a difference.,US Airways,-1
10843,568826425538519041,0,2015-02-20 09:36:02 -0800,,@USAirways yes had to go pick up and pay 40 cab ride very rude employee poor customer service,US Airways,-1
10846,568826004891832321,0,2015-02-20 09:34:22 -0800,,@USAirways Not happy with start of trip!  Cancelled Flightled flight #poor customerservice,US Airways,-1
10850,568824821531996162,0,2015-02-20 09:29:40 -0800,"Washington, DC",@USAirways I'm glad too. But I should not have to spend an hour to try and track down the basic information that you already have available.,US Airways,-1
10853,568823990321598465,0,2015-02-20 09:26:22 -0800,"Washington, DC",@USAirways I called the BTV desk; they had more information - so it exists.  Your systems don't make it easy for the customer to access it.,US Airways,-1
10854,568823897967034368,0,2015-02-20 09:26:00 -0800,"Los Angeles, Ca","@USAirways awesome! And yes, @UpInAirClaire is!",US Airways,1
10856,568823143789416449,0,2015-02-20 09:23:00 -0800,,@USAirways was on hold for about 45 minutes after speaking 2 lady at the airport counter. Gave up,US Airways,-1
10857,568822571875098624,0,2015-02-20 09:20:44 -0800,,@USAirways I just want to find my bag so I won't have to go through the hassle of trying to claim what was in my suitcase #usairwaysfail,US Airways,-1
10859,568821402389893120,0,2015-02-20 09:16:05 -0800,,@USAirways no you not sorry. I am trying 2 add a day 2 my vacation but there is a $200 charge just 2 change flights,US Airways,-1
10861,568818328132841472,0,2015-02-20 09:03:52 -0800,PHL | SFO | $x,"@USAirways the two women workng PHL bag check term C @ 11:30 ET should be fired for being rude, pushy and treating customers with disrespect",US Airways,-1
10862,568817526823456768,0,2015-02-20 09:00:41 -0800,"Charlotte, NC",@USAirways Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!,US Airways,1
10864,568814284680994816,0,2015-02-20 08:47:48 -0800,,@sarahpompei don't bother wasting your time!  @USAirways will send u a form letter &amp; let u choose a gift certificate. #worstcustomerservice,US Airways,-1
10866,568813649336381440,0,2015-02-20 08:45:16 -0800,Indianapolis & environs,@USAirways and now that flight pushed back to 2:35pm departure.,US Airways,-1
10867,568812675175591936,0,2015-02-20 08:41:24 -0800,"New York, New York","@USAirways -not just this trip, been a few. Ur saving grace is ur cheaper flights. Now willing to pay more 4 bttr service on bttr airlines.",US Airways,-1
10868,568812584469528576,0,2015-02-20 08:41:02 -0800,,@USAirways horrible experience to key west lost luggage called to check &amp; was told not to call back reconsidering my flight back,US Airways,-1
10869,568811771315814401,0,2015-02-20 08:37:48 -0800,babynole'18,@USAirways thank you!,US Airways,1
10870,568811022049349633,0,2015-02-20 08:34:50 -0800,,"@USAirways I needed to be at my destination by lunchtime today. No one could get us on a flight, but I've since learned @Delta had one!",US Airways,-1
10872,568809407120855041,0,2015-02-20 08:28:25 -0800,,@USAirways delayed I'm charlotte big surprise,US Airways,-1
10873,568809369678315521,0,2015-02-20 08:28:16 -0800,Washington D.C.,"@USAirways Cancelled Flightled flight, 50 person line and one agent helping to rebook. You could've handed this one better. http://t.co/By3vDioSUA",US Airways,-1
10874,568809327298883584,0,2015-02-20 08:28:06 -0800,,@AndrewFallis same here! On hold for an hour &amp; then told @USAirways has done all it is willing to- which was apologize. #stillnotonmyflight,US Airways,-1
10876,568808397660774401,0,2015-02-20 08:24:24 -0800,,"@nrhodes85 isn't it funny that @USAirways just apologizes, but doesn't actually take steps 2 go above &amp; beyond for customers? #NotImpressed",US Airways,-1
10877,568807947423375360,0,2015-02-20 08:22:37 -0800,Indianapolis & environs,"@USAirways 2133. Flight now Cancelled Flightled. Have been rebooked on 2pm flight. If on time take off, I'll have spent 5 extra hours at DCA.",US Airways,-1
10878,568807901608828928,0,2015-02-20 08:22:26 -0800,"Pittsburgh, PA","@USAirways We've been sitting on this plane for almost an hour, waiting for it to be fueled. Shouldn't that have been done b4 we got on????",US Airways,-1
10879,568807391484997632,0,2015-02-20 08:20:24 -0800,,@USAirways Thank you,US Airways,1
10885,568803508784275457,0,2015-02-20 08:04:59 -0800,,"@USAirways I've been on hold for 35 mins to sort out my reservation out of sync message when trying to check in, what's wrong?!?",US Airways,-1
10888,568800165886210048,0,2015-02-20 07:51:42 -0800,Jamaica,@USAirways Still on hold. 1 hour and 45 minutes and counting. Platinum? Who cares? Problems checking in? Who cares?,US Airways,-1
10889,568799336097656836,0,2015-02-20 07:48:24 -0800,"Boston,MA",@USAirways how about a little help for the two gate agents trying to rebook flight 1707?,US Airways,-1
10891,568796449863028736,0,2015-02-20 07:36:56 -0800,West Palm,"@USAirways now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!",US Airways,-1
10892,568796187299606528,0,2015-02-20 07:35:53 -0800,West Palm,"@USAirways I fly quite a bit, and it's not difficult to communicate. If agents let people know what's happening, arrangements can be made",US Airways,-1
10893,568795549211738113,1,2015-02-20 07:33:21 -0800,Delaware,"@USAirways Handled on the phone. Unfortunately it wiped out an entire trip, which is why I'm so displeased.",US Airways,-1
10895,568794464749264896,0,2015-02-20 07:29:02 -0800,"QueenCity, USA ",@USAirways made it!!! Send Bloody Mary's to row 27!!!,US Airways,1
10897,568793221809250304,0,2015-02-20 07:24:06 -0800,,@USAirways I already let them know and sent 4 complaints.  Got a call back finally when I was asleep and there is no return call back #,US Airways,-1
10899,568791745925918721,0,2015-02-20 07:18:14 -0800,,@USAirways the flights weren't from this morning... It was 4 flights 2 on Thursday and 2 on Monday which turned into Tuesday,US Airways,-1
10901,568790903776636928,0,2015-02-20 07:14:53 -0800,Jamaica,@USAirways your customer service is a nightmare. I have been on hold for 1 hour. I'm a platinum member with AA and feel like it's worthless,US Airways,-1
